,Emotions,Folder,Filename,Sample_Rate,Num_Frames,Duration
317,fearful,actor_19,/03-01-06-02-01-19-02-03-01.wav,16000,37617,2.3510625
318,neutral,actor_19,/03-01-02-01-24-19-02-03-01.wav,16000,77324,4.83275
319,angry,actor_19,/03-01-05-02-29-19-02-03-01.wav,16000,174708,10.91925
320,angry,actor_19,/03-01-05-02-14-19-02-03-01.wav,16000,59351,3.7094375
321,sad,actor_19,/03-01-04-01-21-19-02-03-01-05-77.wav,16000,174708,10.91925
322,sad,actor_19,/03-01-04-01-17-19-02-03-01.wav,16000,130404,8.15025
323,sad,actor_19,/03-01-04-01-09-19-02-03-01.wav,16000,59351,3.7094375
324,sad,actor_19,/03-01-04-02-01-19-02-03-01.wav,16000,74816,4.676
325,sad,actor_19,/03-01-04-01-28-19-02-03-01-77.wav,16000,171107,10.6941875
326,angry,actor_19,/03-01-05-02-05-19-02-03-01.wav,16000,104073,6.5045625
327,surprised,actor_19,/03-01-08-01-08-19-02-03-01-77.wav,16000,52552,3.2845
328,surprised,actor_19,/03-01-08-01-16-19-02-03-01.wav,16000,40976,2.561
329,neutral,actor_19,/03-01-02-01-11-19-02-03-01.wav,16000,57603,3.6001875
330,angry,actor_19,/03-01-05-02-21-19-02-03-01-77.wav,16000,174708,10.91925
331,angry,actor_19,/03-01-05-02-19-19-02-03-01-03.wav,16000,81453,5.0908125
332,angry,actor_19,/03-01-05-01-10-19-02-03-01-01.wav,16000,160000,10.0
333,sad,actor_19,/03-01-04-01-11-19-02-03-01.wav,16000,29676,1.85475
334,sad,actor_19,/03-01-04-01-21-19-02-03-01-03-77.wav,16000,174708,10.91925
335,angry,actor_19,/03-01-05-01-07-19-02-03-01-77-22.wav,16000,23609,1.4755625
336,happy,actor_19,/03-01-03-01-02-19-02-03-01.wav,16000,69382,4.336375
337,neutral,actor_19,/03-01-02-02-01-19-02-03-01.wav,16000,91116,5.69475
338,sad,actor_19,/03-01-04-01-08-19-02-03-01.wav,16000,115358,7.209875
339,angry,actor_19,/03-01-05-02-19-19-02-03-01-02.wav,16000,152936,9.5585
340,neutral,actor_19,/03-01-02-01-06-19-02-03-01.wav,16000,39707,2.4816875
341,surprised,actor_19,/03-01-08-01-01-19-02-03-01.wav,16000,53500,3.34375
342,sad,actor_19,/03-01-04-01-16-19-02-03-01-02.wav,16000,151872,9.492
343,sad,actor_19,/03-01-04-01-07-19-02-03-01.wav,16000,130404,8.15025
344,neutral,actor_19,/03-01-02-01-01-19-02-03-01-77.wav,16000,105745,6.6090625
345,angry,actor_19,/03-01-05-02-04-19-02-03-01.wav,16000,152974,9.560875
346,angry,actor_19,/03-01-05-01-10-19-02-03-01-02.wav,16000,160000,10.0
347,angry,actor_19,/03-01-05-02-01-19-02-03-01-77.wav,16000,174708,10.91925
348,neutral,actor_19,/03-01-02-01-10-19-02-03-01.wav,16000,78577,4.9110625
349,angry,actor_19,/03-01-05-01-10-19-02-03-01-03.wav,16000,160000,10.0
350,sad,actor_19,/03-01-04-01-22-19-02-03-01-02-77.wav,16000,46395,2.8996875
351,surprised,actor_19,/03-01-08-02-17-19-02-03-01.wav,16000,28840,1.8025
352,angry,actor_19,/03-01-05-02-27-19-02-03-01.wav,16000,171364,10.71025
353,neutral,actor_19,/03-01-02-01-17-19-02-03-01.wav,16000,44305,2.7690625
354,neutral,actor_19,/03-01-02-01-02-19-02-03-01-77.wav,16000,153809,9.6130625
355,neutral,actor_19,/03-01-02-01-33-19-02-03-01.wav,16000,76488,4.7805
356,surprised,actor_19,/03-01-08-01-09-19-02-03-01.wav,16000,14630,0.914375
357,surprised,actor_19,/03-01-08-02-09-19-02-03-01-77.wav,16000,34369,2.1480625
358,sad,actor_19,/03-01-04-02-21-19-02-03-01-02.wav,16000,161329,10.0830625
359,neutral,actor_19,/03-01-02-02-06-19-02-03-01.wav,16000,42633,2.6645625
360,angry,actor_19,/03-01-05-01-06-19-02-03-01-77.wav,16000,68546,4.284125
361,sad,actor_19,/03-01-04-01-15-19-02-03-01-02.wav,16000,94460,5.90375
362,angry,actor_19,/03-01-05-02-31-19-02-03-01.wav,16000,26751,1.6719375
363,happy,actor_19,/03-01-03-01-05-19-02-03-01.wav,16000,25915,1.6196875
364,angry,actor_19,/03-01-05-02-28-19-02-03-01.wav,16000,147541,9.2213125
365,angry,actor_19,/03-01-05-02-15-19-02-03-01.wav,16000,174708,10.91925
366,sad,actor_19,/03-01-04-01-16-19-02-03-01.wav,16000,174708,10.91925
367,sad,actor_19,/03-01-04-01-15-19-02-03-01-03.wav,16000,139308,8.70675
368,angry,actor_19,/03-01-05-01-12-19-02-03-01.wav,16000,145869,9.1168125
369,sad,actor_19,/03-01-04-02-21-19-02-03-01-03.wav,16000,171782,10.736375
370,neutral,actor_19,/03-01-02-02-03-19-02-03-01.wav,16000,145451,9.0906875
371,surprised,actor_19,/03-01-08-01-03-19-02-03-01.wav,16000,69684,4.35525
372,sad,actor_19,/03-01-04-01-21-19-02-03-01-04-77.wav,16000,62695,3.9184375
373,neutral,actor_19,/03-01-02-01-04-19-02-03-01.wav,16000,94460,5.90375
374,sad,actor_19,/03-01-04-01-13-19-02-03-01.wav,16000,94460,5.90375
375,fearful,actor_19,/03-01-06-01-02-19-02-03-01.wav,16000,74816,4.676
376,sad,actor_19,/03-01-04-01-21-19-02-03-01-77.wav,16000,166063,10.3789375
377,neutral,actor_19,/03-01-02-01-12-19-02-03-01.wav,16000,35110,2.194375
378,angry,actor_19,/03-01-05-02-22-19-02-03-01.wav,16000,101983,6.3739375
379,angry,actor_19,/03-01-05-02-06-19-02-03-01.wav,16000,26333,1.6458125
380,neutral,actor_19,/03-01-02-01-06-19-02-03-01-02-77.wav,16000,174708,10.91925
381,angry,actor_19,/03-01-05-01-06-19-02-03-01.wav,16000,48066,3.004125
382,sad,actor_19,/03-01-04-02-05-19-02-03-01.wav,16000,174708,10.91925
383,happy,actor_19,/03-01-03-01-08-19-02-03-01.wav,16000,38871,2.4294375
384,angry,actor_19,/03-01-05-02-01-19-02-03-01.wav,16000,20480,1.28
385,angry,actor_19,/03-01-05-02-15-19-02-03-01-02.wav,16000,44405,2.7753125
386,neutral,actor_19,/03-01-02-01-08-19-02-03-01-03.wav,16000,78086,4.880375
387,neutral,actor_19,/03-01-02-01-08-19-02-03-01-02.wav,16000,174708,10.91925
388,angry,actor_19,/03-01-05-02-18-19-02-03-01.wav,16000,174708,10.91925
389,sad,actor_19,/03-01-04-02-21-19-02-03-01.wav,16000,174708,10.91925
390,neutral,actor_19,/03-01-02-01-15-19-02-03-01.wav,16000,52246,3.265375
391,neutral,actor_19,/03-01-02-01-10-19-02-03-01-77.wav,16000,36782,2.298875
392,angry,actor_19,/03-01-05-02-17-19-02-03-01.wav,16000,35110,2.194375
393,angry,actor_19,/03-01-05-02-12-19-02-03-01-02-77.wav,16000,94460,5.90375
394,neutral,actor_19,/03-01-02-01-03-19-02-03-01.wav,16000,147541,9.2213125
395,angry,actor_19,/03-01-05-01-09-19-02-03-01.wav,16000,60187,3.7616875
396,neutral,actor_19,/03-01-02-01-23-19-02-03-01-01-77.wav,16000,174708,10.91925
397,happy,actor_19,/03-01-03-01-07-19-02-03-01.wav,16000,81503,5.0939375
398,happy,actor_19,/03-01-03-01-09-19-02-03-01.wav,16000,43051,2.6906875
399,angry,actor_19,/03-01-05-02-23-19-02-03-01-03.wav,16000,174708,10.91925
400,sad,actor_19,/03-01-04-01-03-19-02-03-01.wav,16000,78577,4.9110625
401,sad,actor_19,/03-01-04-01-14-19-02-03-01-77.wav,16000,110342,6.896375
402,sad,actor_19,/03-01-04-02-05-19-02-03-01-02.wav,16000,62695,3.9184375
403,angry,actor_19,/03-01-05-01-07-19-02-03-01-02.wav,16000,144541,9.0338125
404,angry,actor_19,/03-01-05-01-07-19-02-03-01.wav,16000,174708,10.91925
405,neutral,actor_19,/03-01-02-01-06-19-02-03-01-04-77.wav,16000,125389,7.8368125
406,surprised,actor_19,/03-01-08-01-13-19-02-03-01.wav,16000,25915,1.6196875
407,neutral,actor_19,/03-01-02-01-14-19-02-03-01.wav,16000,73144,4.5715
408,angry,actor_19,/03-01-05-01-07-19-02-03-01-03.wav,16000,166314,10.394625
409,sad,actor_19,/03-01-04-01-22-19-02-03-01-01-77.wav,16000,174708,10.91925
410,angry,actor_19,/03-01-05-02-23-19-02-03-01-02.wav,16000,174708,10.91925
411,angry,actor_19,/03-01-05-02-24-19-02-03-01.wav,16000,66039,4.1274375
412,neutral,actor_19,/03-01-02-01-06-19-02-03-01-77.wav,16000,174708,10.91925
413,angry,actor_19,/03-01-05-02-19-19-02-03-01.wav,16000,174708,10.91925
414,angry,actor_19,/03-01-05-02-16-19-02-03-01.wav,16000,75234,4.702125
415,angry,actor_19,/03-01-05-02-03-19-02-03-01-03.wav,16000,174708,10.91925
416,sad,actor_19,/03-01-04-01-15-19-02-03-01.wav,16000,174708,10.91925
417,angry,actor_19,/03-01-05-02-03-19-02-03-01-02.wav,16000,174708,10.91925
418,happy,actor_19,/03-01-03-01-06-19-02-03-01.wav,16000,153392,9.587
419,neutral,actor_19,/03-01-02-01-02-19-02-03-01.wav,16000,47649,2.9780625
420,sad,actor_19,/03-01-04-01-21-19-02-03-01-02-77.wav,16000,174708,10.91925
421,angry,actor_19,/03-01-05-02-23-19-02-03-01-05.wav,16000,174708,10.91925
422,angry,actor_19,/03-01-05-01-32-19-02-03-01.wav,16000,42633,2.6645625
423,sad,actor_19,/03-01-04-01-02-19-02-03-01-02.wav,16000,126225,7.8890625
424,angry,actor_19,/03-01-05-01-11-19-02-03-01-77.wav,16000,51409,3.2130625
425,neutral,actor_19,/03-01-02-01-05-19-02-03-01.wav,16000,44305,2.7690625
426,neutral,actor_19,/03-01-02-02-02-19-02-03-01.wav,16000,43469,2.7168125
427,disgust,actor_19,/03-01-07-01-07-19-02-03-01.wav,16000,16519,1.0324375
428,sad,actor_19,/03-01-04-01-02-19-02-03-01-03.wav,16000,153198,9.574875
429,angry,actor_19,/03-01-05-02-23-19-02-03-01-04.wav,16000,174708,10.91925
430,happy,actor_19,/03-01-03-01-03-19-02-03-01-77.wav,16000,135838,8.489875
431,angry,actor_19,/03-01-05-02-08-19-02-03-01-77.wav,16000,108253,6.7658125
432,angry,actor_19,/03-01-05-02-23-19-02-03-01.wav,16000,56042,3.502625
433,sad,actor_19,/03-01-04-01-20-19-02-03-01.wav,16000,68964,4.31025
434,angry,actor_19,/03-01-05-02-05-19-02-03-01-77.wav,16000,83175,5.1984375
435,sad,actor_19,/03-01-04-01-07-19-02-03-01-77.wav,16000,162169,10.1355625
436,neutral,actor_19,/03-01-02-01-05-19-02-03-01-77.wav,16000,172618,10.788625
437,angry,actor_19,/03-01-05-01-24-19-02-03-01.wav,16000,145033,9.0645625
438,disappointment,actor_19,/03-01-12-01-01-19-02-03-01-02.wav,16000,78160,4.885
439,sad,actor_19,/03-01-04-01-23-19-02-03-01-02-77.wav,16000,93206,5.825375
440,disappointment,actor_19,/03-01-12-01-01-19-02-03-01-03.wav,16000,94460,5.90375
441,disappointment,actor_19,/03-01-12-02-03-19-02-03-01.wav,16000,174708,10.91925
442,happy,actor_10,/03-01-03-01-07-10-02-03-01.wav,16000,18391,1.1494375
443,neutral,actor_10,/03-01-02-01-03-10-02-03-01.wav,16000,53918,3.369875
444,angry,actor_10,/03-01-05-02-01-10-02-03-01.wav,16000,14212,0.88825
445,happy,actor_10,/03-01-03-01-08-10-02-03-01.wav,16000,12958,0.809875
446,happy,actor_10,/03-01-03-01-11-10-02-03-01.wav,16000,53918,3.369875
447,happy,actor_10,/03-01-03-01-01-10-02-03-01.wav,16000,53918,3.369875
448,neutral,actor_10,/03-01-02-01-05-10-02-03-01.wav,16000,45977,2.8735625
449,neutral,actor_10,/03-01-02-01-02-10-02-03-01.wav,16000,38453,2.4033125
450,happy,actor_10,/03-01-03-01-06-10-02-03-01.wav,16000,129569,8.0980625
451,happy,actor_10,/03-01-03-01-09-10-02-03-01.wav,16000,10868,0.67925
452,happy,actor_10,/03-01-03-01-04-10-02-03-01.wav,16000,61859,3.8661875
453,happy,actor_10,/03-01-03-01-12-10-02-03-01.wav,16000,46395,2.8996875
454,surprised,actor_10,/03-01-08-01-08-10-02-03-01.wav,16000,30512,1.907
455,sad,actor_10,/03-01-04-01-01-10-02-03-01.wav,16000,53918,3.369875
456,angry,actor_10,/03-01-05-02-02-10-02-03-01.wav,16000,173454,10.840875
457,happy,actor_10,/03-01-03-01-05-10-02-03-01.wav,16000,101983,6.3739375
458,surprised,actor_10,/03-01-08-01-06-10-02-03-01.wav,16000,38453,2.4033125
459,angry,actor_10,/03-01-05-01-03-10-02-03-01.wav,16000,94042,5.877625
460,surprised,actor_10,/03-01-08-01-01-10-02-03-01.wav,16000,77742,4.858875
461,happy,actor_10,/03-01-03-01-02-10-02-03-01.wav,16000,133748,8.35925
462,sad,actor_17,/03-01-04-02-04-17-02-03-01-77.wav,16000,66457,4.1535625
463,neutral,actor_17,/03-01-02-01-03-17-02-03-01.wav,16000,22153,1.3845625
464,happy,actor_17,/03-01-03-01-08-17-02-03-01.wav,16000,125807,7.8629375
465,angry,actor_17,/03-01-05-02-01-17-02-03-01.wav,16000,13794,0.862125
466,sad,actor_17,/03-01-04-02-01-17-02-03-01-02-77.wav,16000,135420,8.46375
467,angry,actor_17,/03-01-05-02-06-17-02-03-01.wav,16000,62277,3.8923125
468,boredom,actor_17,/03-01-01-01-01-17-02-03-01-24.wav,16000,77742,4.858875
469,happy,actor_17,/03-01-03-01-01-17-02-03-01-77.wav,16000,70218,4.388625
470,angry,actor_17,/03-01-05-02-20-17-02-02-01.wav,16000,239491,14.9681875
471,happy,actor_17,/03-01-03-02-03-17-02-03-01.wav,16000,109506,6.844125
472,happy,actor_17,/03-01-03-01-04-17-02-03-01.wav,16000,141689,8.8555625
473,sad,actor_17,/03-01-04-02-01-17-02-03-01-01-77.wav,16000,160018,10.001125
474,disappointment,actor_17,/03-01-12-01-01-17-02-03-01.wav,16000,174708,10.91925
475,angry,actor_17,/03-01-05-02-02-17-02-03-01.wav,16000,38035,2.3771875
476,angry,actor_17,/03-01-05-02-03-17-02-03-01.wav,16000,149213,9.3258125
477,angry,actor_17,/03-01-05-02-04-17-02-03-01.wav,16000,142107,8.8816875
478,happy,actor_17,/03-01-03-01-02-17-02-03-01.wav,16000,69800,4.3625
479,neutral,actor_17,/03-01-02-02-01-17-02-03-01.wav,16000,158408,9.9005
480,angry,actor_28,/03-01-05-01-01-28-02-02-03.wav,16000,77184,4.824
481,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-10.wav,16000,160000,10.0
482,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-11.wav,16000,160000,10.0
483,neutral,actor_28,/03-01-02-01-40-28-02-02-03-02.wav,16000,128000,8.0
484,angry,actor_28,/03-01-05-01-83-28-02-02-03.wav,16000,156735,9.7959375
485,neutral,actor_28,/03-01-02-01-09-28-02-02-02-01.wav,16000,112000,7.0
486,neutral,actor_28,/03-01-02-02-33-28-02-02-02-05.wav,16000,80000,5.0
487,fearful,actor_28,/03-01-06-01-02-28-02-02-03.wav,16000,32640,2.04
488,neutral,actor_28,/03-01-02-01-20-28-02-02-03.wav,16000,86400,5.4
489,neutral,actor_28,/03-01-02-01-04-28-02-02-02.wav,16000,65202,4.075125
490,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-13.wav,16000,160000,10.0
491,neutral,actor_28,/03-01-02-02-32-28-02-02-02-09.wav,16000,128000,8.0
492,neutral,actor_28,/03-01-02-01-16-28-01-02-02-01.wav,16000,144044,9.00275
493,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-12.wav,16000,160000,10.0
494,neutral,actor_28,/03-01-02-02-32-28-02-02-02-08.wav,16000,113586,7.099125
495,neutral,actor_28,/03-01-02-01-20-28-02-02-02.wav,16000,61440,3.84
496,neutral,actor_28,/03-01-02-01-40-28-02-02-03-01.wav,16000,128000,8.0
497,fearful,actor_28,/03-01-06-01-02-28-02-02-02.wav,16000,32601,2.0375625
498,neutral,actor_28,/03-01-02-01-09-28-02-02-02-02.wav,16000,112000,7.0
499,disappointment,actor_28,/03-01-12-01-41-28-02-02-03-06.wav,16000,128000,8.0
500,neutral,actor_28,/03-01-02-01-03-28-02-02-03.wav,16000,153984,9.624
501,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-02.wav,16000,160000,10.0
502,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-16.wav,16000,160000,10.0
503,disappointment,actor_28,/03-01-12-01-30-28-02-02-02.wav,16000,122462,7.653875
504,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-03.wav,16000,160000,10.0
505,disappointment,actor_28,/03-01-12-01-40-28-02-02-03-09.wav,16000,128000,8.0
506,neutral,actor_28,/03-01-02-01-03-28-02-02-02.wav,16000,56843,3.5526875
507,pleasure,actor_28,/03-01-10-01-21-28-02-02-02.wav,16000,35527,2.2204375
508,angry,actor_28,/03-01-05-01-03-28-02-02-02-01.wav,16000,88000,5.5
509,disgust,actor_28,/03-01-07-01-18-28-02-02-02.wav,16000,12034,0.752125
510,disappointment,actor_28,/03-01-12-01-41-28-02-02-03-07.wav,16000,128000,8.0
511,neutral,actor_28,/03-01-02-02-33-28-02-02-02-01.wav,16000,161280,10.08
512,pleasure,actor_28,/03-01-10-01-13-28-02-02-02.wav,16000,105326,6.582875
513,angry,actor_28,/03-01-05-01-84-28-02-02-03.wav,16000,147540,9.22125
514,disappointment,actor_28,/03-01-12-01-41-28-02-02-03-11.wav,16000,128000,8.0
515,disappointment,actor_28,/03-01-12-01-41-28-02-02-03-05.wav,16000,128000,8.0
516,angry,actor_28,/03-01-05-01-22-28-02-02-03.wav,16000,126642,7.915125
517,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-15.wav,16000,160000,10.0
518,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-01.wav,16000,160000,10.0
519,disappointment,actor_28,/03-01-12-01-42-28-02-02-03-14.wav,16000,160000,10.0
520,surprised,actor_28,/03-01-08-02-28-28-02-02-02.wav,16000,110759,6.9224375
521,disappointment,actor_28,/03-01-12-01-80-28-02-02-02.wav,16000,73728,4.608
522,disappointment,actor_28,/03-01-12-01-41-28-02-02-03-10.wav,16000,128000,8.0
523,neutral,actor_28,/03-01-02-01-02-28-02-02-03.wav,16000,153600,9.6
524,neutral,actor_28,/03-01-02-01-26-28-02-02-02.wav,16000,55171,3.4481875
525,neutral,actor_28,/03-01-02-01-80-28-02-02-02.wav,16000,44928,2.808
526,neutral,actor_28,/03-01-02-01-31-28-02-02-02-03.wav,16000,138721,8.6700625
527,disappointment,actor_28,/03-01-12-01-11-28-01-02-02-05.wav,16000,160000,10.0
528,neutral,actor_28,/03-01-02-02-12-28-02-02-03-02.wav,16000,122846,7.677875
529,neutral,actor_28,/03-01-02-01-61-28-02-02-02.wav,16000,99892,6.24325
530,happy,actor_28,/03-01-03-01-22-28-02-02-02.wav,16000,48483,3.0301875
531,neutral,actor_28,/03-01-02-02-10-28-02-02-03-08.wav,16000,159680,9.98
532,neutral,actor_28,/03-01-02-01-13-28-01-02-02-02.wav,16000,160000,10.0
533,neutral,actor_28,/03-01-02-02-10-28-02-02-03-09.wav,16000,159680,9.98
534,neutral,actor_28,/03-01-02-01-11-28-02-02-02-01.wav,16000,157041,9.8150625
535,disappointment,actor_28,/03-01-12-01-11-28-01-02-02-04.wav,16000,160000,10.0
536,neutral,actor_28,/03-01-02-01-31-28-02-02-02-02.wav,16000,138721,8.6700625
537,neutral,actor_28,/03-01-02-01-02-28-02-02-02.wav,16000,73561,4.5975625
538,happy,actor_28,/03-01-03-01-09-28-02-02-02.wav,16000,54753,3.4220625
539,neutral,actor_28,/03-01-02-02-12-28-02-02-03-01.wav,16000,152640,9.54
540,disgust,actor_28,/03-01-07-01-16-28-02-02-02.wav,16000,43270,2.704375
541,neutral,actor_28,/03-01-02-01-30-28-02-02-02.wav,16000,92787,5.7991875
542,neutral,actor_28,/03-01-02-01-14-28-02-02-03.wav,16000,44900,2.80625
543,angry,actor_28,/03-01-05-01-85-28-02-02-03.wav,16000,168438,10.527375
544,neutral,actor_28,/03-01-02-01-11-28-02-02-02-03.wav,16000,157041,9.8150625
545,neutral,actor_28,/03-01-02-01-04-28-02-02-03-08.wav,16000,146401,9.1500625
546,excited,actor_28,/03-01-09-02-10-28-02-02-03.wav,16000,161332,10.08325
547,neutral,actor_28,/03-01-02-01-11-28-02-02-02-02.wav,16000,157041,9.8150625
548,neutral,actor_28,/03-01-02-01-30-28-02-02-03.wav,16000,32183,2.0114375
549,neutral,actor_28,/03-01-02-01-29-28-02-02-02.wav,16000,34691,2.1681875
550,neutral,actor_28,/03-01-02-01-31-28-02-02-02-01.wav,16000,138721,8.6700625
551,surprised,actor_28,/03-01-08-02-29-28-02-02-02.wav,16000,76905,4.8065625
552,neutral,actor_28,/03-01-02-01-20-28-01-02-02-02.wav,16000,80000,5.0
553,neutral,actor_28,/03-01-02-01-12-28-02-02-02-02.wav,16000,122560,7.66
554,disappointment,actor_28,/03-01-12-01-11-28-01-02-02-03.wav,16000,160000,10.0
555,neutral,actor_28,/03-01-02-01-32-28-02-02-02-01.wav,16000,122560,7.66
556,neutral,actor_28,/03-01-02-01-17-28-02-02-03-08.wav,16000,158001,9.8750625
557,neutral,actor_28,/03-01-02-02-50-28-01-02-03-01.wav,16000,209664,13.104
558,neutral,actor_28,/03-01-02-01-30-28-02-02-02-36.wav,16000,73561,4.5975625
559,neutral,actor_28,/03-01-02-01-02-28-02-02-02-02.wav,16000,73728,4.608
560,neutral,actor_28,/03-01-02-01-10-28-01-02-02-01.wav,16000,112000,7.0
561,neutral,actor_28,/03-01-02-01-12-28-02-02-02-03.wav,16000,122560,7.66
562,neutral,actor_28,/03-01-02-02-11-28-02-02-03-01.wav,16000,96000,6.0
563,neutral,actor_28,/03-01-02-01-20-28-01-02-02-03.wav,16000,80000,5.0
564,angry,actor_28,/03-01-05-02-02-28-02-02-02-02.wav,16000,112000,7.0
565,neutral,actor_28,/03-01-02-01-05-28-02-02-02.wav,16000,89025,5.5640625
566,neutral,actor_28,/03-01-02-01-20-28-01-02-02-01.wav,16000,80000,5.0
567,disgust,actor_28,/03-01-07-01-23-28-02-02-02.wav,16000,66874,4.179625
568,neutral,actor_28,/03-01-02-01-12-28-02-02-02-01.wav,16000,122560,7.66
569,neutral,actor_28,/03-01-02-01-32-28-02-02-02-02.wav,16000,122560,7.66
570,happy,actor_28,/03-01-03-01-01-28-02-02-02.wav,16000,37616,2.351
571,neutral,actor_28,/03-01-02-01-11-28-02-02-02-04.wav,16000,157041,9.8150625
572,neutral,actor_28,/03-01-02-01-02-28-02-02-02-01.wav,16000,144000,9.0
573,disappointment,actor_28,/03-01-12-01-03-28-02-02-02-02.wav,16000,73728,4.608
574,neutral,actor_28,/03-01-02-01-32-28-02-02-02-03.wav,16000,122560,7.66
575,neutral,actor_28,/03-01-02-01-10-28-01-02-02-02.wav,16000,112000,7.0
576,neutral,actor_28,/03-01-02-01-05-28-02-02-03-01.wav,16000,152640,9.54
577,neutral,actor_28,/03-01-02-02-11-28-02-02-03-02.wav,16000,96000,6.0
578,angry,actor_28,/03-01-05-02-02-28-02-02-02-01.wav,16000,112000,7.0
579,pleasure,actor_28,/03-01-10-01-03-28-02-02-02.wav,16000,33019,2.0636875
580,neutral,actor_28,/03-01-02-01-21-28-02-02-02.wav,16000,36781,2.2988125
581,happy,actor_28,/03-01-03-01-04-28-02-02-02.wav,16000,34691,2.1681875
582,neutral,actor_28,/03-01-02-01-13-28-02-02-02-03.wav,16000,148001,9.2500625
583,neutral,actor_28,/03-01-02-01-11-28-01-02-02-01.wav,16000,160000,10.0
584,neutral,actor_28,/03-01-02-01-09-28-02-02-03-02.wav,16000,109760,6.86
585,neutral,actor_28,/03-01-02-01-17-28-02-02-03-07.wav,16000,158001,9.8750625
586,neutral,actor_28,/03-01-02-01-21-28-01-02-02-03.wav,16000,221184,13.824
587,angry,actor_28,/03-01-05-01-30-28-02-02-03-02.wav,16000,112000,7.0
588,neutral,actor_28,/03-01-02-02-10-28-02-02-03-01.wav,16000,159680,9.98
589,neutral,actor_28,/03-01-02-01-30-28-02-02-02-04.wav,16000,158400,9.9
590,neutral,actor_28,/03-01-02-01-04-28-02-02-03-02.wav,16000,146401,9.1500625
591,neutral,actor_28,/03-01-02-01-30-28-02-02-02-05.wav,16000,158400,9.9
592,angry,actor_28,/03-01-05-01-30-28-02-02-03-03.wav,16000,103896,6.4935
593,neutral,actor_28,/03-01-02-01-21-28-01-02-02-02.wav,16000,109760,6.86
594,neutral,actor_28,/03-01-02-01-24-28-02-02-02.wav,16000,42214,2.638375
595,neutral,actor_28,/03-01-02-01-17-28-02-02-03-06.wav,16000,158001,9.8750625
596,neutral,actor_28,/03-01-02-01-27-28-02-02-03-04.wav,16000,144000,9.0
597,neutral,actor_28,/03-01-02-01-33-28-02-02-02-01.wav,16000,128000,8.0
598,neutral,actor_28,/03-01-02-01-19-28-02-02-03-02.wav,16000,137600,8.6
599,angry,actor_28,/03-01-05-01-80-28-02-02-04.wav,16000,75233,4.7020625
600,happy,actor_28,/03-01-03-01-20-28-02-02-02.wav,16000,141696,8.856
601,neutral,actor_28,/03-01-02-01-10-28-02-02-02-04.wav,16000,116001,7.2500625
602,neutral,actor_28,/03-01-02-01-33-28-02-02-02-03.wav,16000,128000,8.0
603,happy,actor_28,/03-01-03-01-18-28-02-02-00-13.wav,16000,53499,3.3436875
604,neutral,actor_28,/03-01-02-01-09-28-02-02-03-01.wav,16000,109760,6.86
605,excited,actor_28,/03-01-09-01-28-28-02-02-02.wav,16000,101146,6.321625
606,neutral,actor_28,/03-01-02-01-17-28-02-02-03-04.wav,16000,158001,9.8750625
607,neutral,actor_28,/03-01-02-01-30-28-02-02-02-07.wav,16000,158400,9.9
608,neutral,actor_28,/03-01-02-02-10-28-02-02-03-02.wav,16000,159680,9.98
